REGIONAL,DEPARTAMENTO,TECNOL,GERENCIA,CANAL_HOMOLOGADO_MILLICON,tipo_fuerza_venta,estrato,antiguedad_meses,productos,portafolio,no_serv_tecnicos,fallo,asesoria_factura,pedidos_peticiones,reagendamiento,asesoria_servicios,retencion,Otras,quejas_fraude,traslado,Incumplimiento_pago,cliente_id
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,1,202,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1020438763
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,1,202,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1020438763
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,1,202,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1020438763
NOROCCIDENTE,ANTIOQUIA,REDCO,TIENDAS,TIENDAS,INDIRECTA,SE,0,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1023833247
CENTRO,CUNDINAMARCA,HFC,CONTACT,SAC,INDIRECTA,2,13,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,1,1023862519
NOROCCIDENTE,ANTIOQUIA,GPON,RETAIL,RETAIL,INDIRECTA,4,1,TO,Individual,NULL,NULL,0,0,0,0,1,0,0,0,0,1023867452
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,3,0,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1023872469
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,3,0,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1023872469
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,10,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1023889769
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,10,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1023889769
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,10,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1023889769
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,3,23,TO+TV+BA,Trio,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,1023900511
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,3,23,TO+TV+BA,Trio,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,1023900511
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,3,23,TO+TV+BA,Trio,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,1023900511
CENTRO,CUNDINAMARCA,HFC,CONTACT,DIGITALES,INDIRECTA,3,18,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1023917844
CENTRO,CUNDINAMARCA,HFC,CONTACT,DIGITALES,INDIRECTA,3,18,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1023917844
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,9,TV+BA,Duo,1,Sin señal,0,0,0,0,0,0,0,0,0,1023920042
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,9,TV+BA,Duo,1,Sin señal,0,0,0,0,0,0,0,0,0,1023920042
EJE CAFETERO,CALDAS,HFC,TIENDAS,TIENDAS,INDIRECTA,2,213,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,10239369
EJE CAFETERO,CALDAS,HFC,TIENDAS,TIENDAS,INDIRECTA,2,213,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,10239369
EJE CAFETERO,CALDAS,HFC,TIENDAS,TIENDAS,INDIRECTA,2,213,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,10239369
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,2,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1023946559
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,2,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1023946559
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,2,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1023946559
EJE CAFETERO,CALDAS,HFC,TIENDAS,TIENDAS,INDIRECTA,3,1,TO,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,10242437
EJE CAFETERO,RISARALDA,GPON,AUR&CONSTRUCTORES,URBANIZACIONES,INDIRECTA,SE,,TO,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,10242819
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,3,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,1,1024495260
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,3,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,1,1024495260
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,3,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,1,1024495260
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,25,TV,Individual,1,Falla Masiva,0,0,0,0,0,0,0,0,0,1024496046
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,10,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,1,1024499492
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,10,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,1,1024499492
CENTRO,TOLIMA,GPON,TIENDAS,TIENDAS,INDIRECTA,3,,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,1,1024501932
CENTRO,CUNDINAMARCA,HFC,CONTACT,SAC,INDIRECTA,2,2,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1024507715
CENTRO,CUNDINAMARCA,HFC,TIENDAS,TIENDAS,INDIRECTA,2,0,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,1,1030631292
CENTRO,CUNDINAMARCA,HFC,TIENDAS,TIENDAS,INDIRECTA,2,13,TO,Individual,NULL,NULL,0,0,0,0,0,0,0,1,1,1030631804
CENTRO,CUNDINAMARCA,HFC,CONTACT,SAC,INDIRECTA,2,10,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1030633077
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,1,0,1030635516
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,1,0,1030635516
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,3,14,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1030636994
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,3,14,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1030636994
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,3,14,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1030636994
CENTRO,CUNDINAMARCA,REDCO,TIENDAS,TIENDAS,INDIRECTA,3,19,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1030637803
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,2,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1030638406
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,2,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1030638406
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,2,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1030638406
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,18,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1030647135
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,18,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1030647135
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,2,18,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1030647135
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,4,5,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,1030647254
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,4,5,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,1030647254
CENTRO,CUNDINAMARCA,HFC,FVD,FVD,INDIRECTA,4,5,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,0,1030647254
CENTRO,CUNDINAMARCA,HFC,CONTACT,IN BOUND,INDIRECTA,3,2,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,1,1030648207
CENTRO,CUNDINAMARCA,HFC,TIENDAS,TIENDAS,INDIRECTA,3,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1030655650
CENTRO,CUNDINAMARCA,HFC,TIENDAS,TIENDAS,INDIRECTA,3,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1030655650
CENTRO,CUNDINAMARCA,HFC,TIENDAS,TIENDAS,INDIRECTA,3,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1030655650
CENTRO,TOLIMA,HFC,AUR&CONSTRUCTORES,URBANIZACIONES,INDIRECTA,SE,,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1030663733
CENTRO,CUNDINAMARCA,HFC,AUR&CONSTRUCTORES,URBANIZACIONES,INDIRECTA,2,11,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,1,1030666794
CENTRO,CUNDINAMARCA,HFC,AUR&CONSTRUCTORES,URBANIZACIONES,INDIRECTA,2,11,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,1,1030666794
CENTRO,CUNDINAMARCA,HFC,AUR&CONSTRUCTORES,URBANIZACIONES,INDIRECTA,2,11,TO+TV+BA,Trio,1,No navega,0,0,0,0,0,0,0,0,1,1030666794
CENTRO,CUNDINAMARCA,HFC,CONTACT,OUT BOUND,INDIRECTA,3,12,TV,Individual,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,1030673253
CENTRO,CUNDINAMARCA,REDCO,TIENDAS,TIENDAS,INDIRECTA,3,35,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1030678318
CENTRO,CUNDINAMARCA,REDCO,TIENDAS,TIENDAS,INDIRECTA,3,35,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1030678318
CENTRO,CUNDINAMARCA,HFC,TIENDAS,TIENDAS,INDIRECTA,3,10,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1030685986
CENTRO,CUNDINAMARCA,HFC,TIENDAS,TIENDAS,INDIRECTA,3,10,TO+TV,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1030685986
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,29,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1035910088
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,35,TV,Individual,NULL,NULL,0,1,0,0,0,0,0,1,0,1035910837
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,4,45,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1035912075
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,4,45,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1035912075
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,31,BA,Individual,NULL,NULL,0,0,0,1,0,0,0,0,0,1035913344
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,4,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1035913443
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,42,BA,Individual,NULL,NULL,0,0,0,1,0,0,0,0,0,1035913693
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,176,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1035914545
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,176,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1035914545
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,176,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1035914545
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,151,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1035916390
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,151,TV+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1035916390
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,DIGITALES,INDIRECTA,2,27,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1035918106
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,DIGITALES,INDIRECTA,2,27,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1035918106
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,0,TO,Individual,1,No funciona línea telefónica,0,0,0,0,0,0,0,0,0,1035918202
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,IN BOUND,INDIRECTA,1,10,TO+TV+BA,Trio,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,1035920339
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,IN BOUND,INDIRECTA,1,10,TO+TV+BA,Trio,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,1035920339
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,IN BOUND,INDIRECTA,1,11,TO+TV+BA,Trio,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,1035920339
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,IN BOUND,INDIRECTA,SE,0,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1036132946
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,IN BOUND,INDIRECTA,SE,0,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1036132946
NOROCCIDENTE,ANTIOQUIA,REDCO,TIENDAS,TIENDAS,INDIRECTA,SE,0,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1036134461
NOROCCIDENTE,ANTIOQUIA,REDCO,FVD,DEALERS,DIRECTA,SE,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1036134645
NOROCCIDENTE,ANTIOQUIA,REDCO,TIENDAS,TIENDAS,INDIRECTA,SE,0,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1036134664
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,IN BOUND,INDIRECTA,1,6,TO+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,1036220211
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,IN BOUND,INDIRECTA,1,6,TO+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,1036220211
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,16,TV+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,1036221891
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,16,TV+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,1036221891
NOROCCIDENTE,ANTIOQUIA,REDCO,FVD,FVD,INDIRECTA,SE,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1036223198
NOROCCIDENTE,ANTIOQUIA,REDCO,FVD,DEALERS,DIRECTA,3,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,1,1036223379
NOROCCIDENTE,ANTIOQUIA,REDCO,FVD,FVD,INDIRECTA,SE,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1036223968
NOROCCIDENTE,ANTIOQUIA,REDCO,FVD,FVD,INDIRECTA,SE,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1036223968
NOROCCIDENTE,ANTIOQUIA,REDCO,FVD,FVD,INDIRECTA,SE,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1036223968
NOROCCIDENTE,ANTIOQUIA,REDCO,FVD,FVD,INDIRECTA,SE,0,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1036225454
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,SE,0,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1036337262
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,2,36,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1036338351
NOROCCIDENTE,ANTIOQUIA,REDCO,FVD,FVD,INDIRECTA,SE,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1036338745
NOROCCIDENTE,ANTIOQUIA,REDCO,FVD,FVD,INDIRECTA,SE,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1036338745
NOROCCIDENTE,ANTIOQUIA,REDCO,FVD,FVD,INDIRECTA,SE,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1036338745
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,4,7,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1036393290
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,4,7,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1036393290
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,4,7,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1036393290
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,4,10,TO,Individual,1,No navega,0,0,0,0,0,0,0,0,0,1036394458
NOROCCIDENTE,ANTIOQUIA,REDCO,TIENDAS,TIENDAS,INDIRECTA,3,35,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1036395000
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,3,38,TV,Individual,1,No navega,0,0,0,0,0,0,0,0,0,1036395221
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,4,17,TV,Individual,1,No navega,0,0,0,0,0,0,0,0,0,1036396136
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,4,40,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1036396420
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,4,40,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1036396420
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,3,42,TV,Individual,1,No navega,0,0,0,0,0,0,0,0,0,1036397086
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,3,202,TO+BA,Duo,1,No navega,0,0,0,0,0,0,0,1,0,1036399073
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,3,202,TO+BA,Duo,1,No navega,0,0,0,0,0,0,0,1,0,1036399073
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,IN BOUND,INDIRECTA,1,36,TV,Individual,1,Sin señal,0,0,0,0,0,0,0,0,0,1036399261
NOROCCIDENTE,ANTIOQUIA,HFC,FVD,DEALERS,DIRECTA,1,62,TV,Individual,1,Sin señal,0,0,0,0,0,0,0,0,0,1037584276
NOROCCIDENTE,ANTIOQUIA,HFC,RETAIL,RETAIL,INDIRECTA,6,23,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1037585837
NOROCCIDENTE,ANTIOQUIA,HFC,RETAIL,RETAIL,INDIRECTA,6,23,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1037585837
NOROCCIDENTE,ANTIOQUIA,HFC,AUR&CONSTRUCTORES,CONSTRUCTORES,INDIRECTA,3,28,TV+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,1037586848
NOROCCIDENTE,ANTIOQUIA,HFC,AUR&CONSTRUCTORES,CONSTRUCTORES,INDIRECTA,3,28,TV+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,1037586848
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,5,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1037587384
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,5,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1037587384
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,5,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1037587384
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,5,TV+BA,Duo,NULL,NULL,0,1,0,0,0,0,0,0,1,1037587905
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,5,TV+BA,Duo,NULL,NULL,0,1,0,0,0,0,0,0,0,1037587905
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,15,TV,Individual,1,Fallas en audio/subtitulos,0,0,0,0,0,0,0,0,0,1037587976
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,5,6,TO+TV+BA,Trio,1,Sin señal,1,0,0,0,1,0,0,0,0,1037588204
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,5,6,TO+TV+BA,Trio,1,Sin señal,1,0,0,0,1,0,0,0,0,1037588204
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,5,6,TO+TV+BA,Trio,1,Sin señal,1,0,0,0,1,0,0,0,0,1037588204
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,32,TO+TV,Duo,1,No navega,0,1,0,0,0,0,0,0,0,1037588402
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,32,TO+TV,Duo,1,No navega,0,1,0,0,0,0,0,0,0,1037588402
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,49,TO+TV+BA,Trio,1,Servicio intermitente,1,1,1,1,0,0,1,0,0,1037589181
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,3,49,TO+TV+BA,Trio,1,Servicio intermitente,1,1,1,1,0,0,1,0,0,1037589181
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,3,49,TO+TV+BA,Trio,1,Servicio intermitente,1,1,1,1,0,0,1,0,0,1037589181
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,202,TO+TV+BA,Trio,1,Servicio intermitente,1,1,1,1,0,0,1,0,0,1037589181
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,2,202,TO+TV+BA,Trio,1,Servicio intermitente,1,1,1,1,0,0,1,0,0,1037589181
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,202,TO+TV+BA,Trio,1,Servicio intermitente,1,1,1,1,0,0,1,0,0,1037589181
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,5,37,BA,Individual,1,Sin señal,0,0,0,0,0,0,0,0,0,1037589507
NOROCCIDENTE,ANTIOQUIA,HFC,RETAIL,RETAIL,INDIRECTA,2,170,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1037589586
NOROCCIDENTE,ANTIOQUIA,HFC,RETAIL,RETAIL,INDIRECTA,2,170,TO+BA,Duo,NULL,NULL,0,0,0,0,0,0,0,0,0,1037589586
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,4,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1037589808
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,4,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1037589808
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,4,0,TO+TV+BA,Trio,NULL,NULL,0,0,0,0,0,0,0,0,0,1037589808
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,5,0,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1037590223
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,1,0,BA,Individual,1,No navega,0,0,0,0,0,0,0,0,0,1037590515
NOROCCIDENTE,ANTIOQUIA,REDCO,CONTACT,SAC,INDIRECTA,2,12,BA,Individual,1,No navega,0,0,0,0,0,0,0,1,0,1037590521
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,3,6,TO,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1037590614
NOROCCIDENTE,ANTIOQUIA,HFC,TIENDAS,TIENDAS,INDIRECTA,3,190,TV,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1037592019
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,4,12,TO+TV+BA,Trio,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,1037592736
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,4,12,TO+TV+BA,Trio,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,1037592736
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,SAC,INDIRECTA,4,12,TO+TV+BA,Trio,1,Servicio intermitente,0,0,0,0,0,0,0,0,0,1037592736
NOROCCIDENTE,ANTIOQUIA,HFC,CONTACT,OUT BOUND,INDIRECTA,6,12,BA,Individual,NULL,NULL,0,0,0,0,0,0,0,0,0,1037593434
NOROCCIDENTE,ANTIOQUIA,HFC,RETAIL,RETAIL,INDIRECTA,2,24,TO+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,0,1037594127
NOROCCIDENTE,ANTIOQUIA,HFC,RETAIL,RETAIL,INDIRECTA,2,24,TO+BA,Duo,1,No navega,0,0,0,0,0,0,0,0,1,1037594127
